source,target
7548,8745
7549,10382
7550,9039
7551,9130
7552,7759
7553,9186
7555,8908
7555,9562
7556,7683
7556,9633
7557,9768
7558,8597
7560,7844
7560,10090
7562,9706
7563,8218
7563,8661
7563,9135
7563,9988
7564,7971
7564,9802
7565,10248
7565,10287
7566,7845
7567,8027
7570,8126
7570,9490
7571,8716
7571,9186
7571,10119
7573,9580
7574,8401
7574,8577
7574,9568
7575,7700
7575,8067
7575,9223
7579,7847
7580,9543
7580,9866
7581,8106
7581,9233
7583,7806
7583,8140
7583,8190
7583,8228
7583,9726
7584,7924
7584,8072
7584,9829
7585,8031
7586,7901
7586,8697
7587,8077
7590,7960
7590,8324
7590,10029
7590,10303
7592,9066
7593,9179
7597,8964
7597,9593
7598,8678
7599,9376
7600,10275
7601,8126
7602,8142
7604,8628
7606,9883
7609,9287
7610,8847
7610,9212
7610,10042
7611,8174
7612,9580
7614,8327
7614,9087
7615,10090
7616,8077
7617,8967
7617,10156
7618,9939
7619,9543
7620,8370
7621,10099
7621,10196
7623,9055
7623,9346
7624,9184
7625,8833
7626,9134
7630,10063
7632,8978
7633,9184
7636,8954
7636,9289
7637,8472
7637,10287
7638,7669
7638,8562
7638,8634
7640,9039
7641,9282
7643,8775
7644,8115
7644,8696
7645,8060
7645,8771
7645,8965
7645,10381
7649,7704
7652,8194
7653,10202
7654,8728
7655,8412
7655,10036
7655,10170
7656,9331
7657,8698
7658,8076
7661,8763
7662,8748
7663,9377
7664,8182
7664,9348
7665,8194
7666,7887
7667,8540
7667,9066
7672,8926
7672,9286
7675,9910
7676,9916
7677,9266
7677,9287
7679,8775
7680,8863
7681,9679
7681,10199
7683,7707
7684,8518
7684,9389
7684,9967
7686,8293
7686,10042
7688,9002
7688,9119
7688,10382
7689,8752
7690,9676
7691,8419
7691,9511
7693,8464
7693,9943
7694,8536
7695,9207
7697,8765
7697,9536
7698,8220
7698,8333
7698,8788
7700,8309
7701,8615
7701,8965
7701,9223
7705,10199
7706,7722
7709,7870
7710,8414
7710,9182
7711,8006
7711,9269
7714,8648
7714,9132
7715,7830
7715,9589
7716,8997
7716,9468
7717,8452
7717,9177
7717,10051
7718,9614
7719,8132
7721,9599
7723,7851
7723,8251
7723,8500
7723,8579
7723,9656
7724,8452
7725,10195
7728,8257
7729,8427
7730,7747
7731,9443
7732,8435
7732,9223
7733,8801
7734,9182
7734,9482
7734,9519
7734,9573
7734,9683
7735,7805
7735,8954
7736,8954
7736,9333
7737,10374
7738,8956
7738,9147
7738,9476
7738,10129
7740,9463
7741,9219
7741,10130
7742,8660
7743,9835
7745,8039
7747,8803
7747,8970
7747,9824
7747,9875
7750,9615
7751,7789
7751,9184
7753,9885
7754,9133
7755,7925
7755,8265
7755,8764
7755,8832
7755,9099
7757,9590
7758,8991
7758,9229
7760,9852
7761,8311
7762,9606
7763,8279
7764,8824
7764,8954
7765,8590
7765,8692
7765,8868
7765,9406
7766,7821
7766,9535
7767,10204
7769,7833
7769,8030
7769,8559
7769,9585
7771,8133
7771,8940
7771,9039
7772,10227
7772,10248
7774,7822
7774,8597
7774,9742
7776,8442
7776,9052
7776,10368
7777,8456
7778,8135
7780,10230
7781,9290
7782,8326
7783,8450
7783,10048
7784,7845
7784,8531
7784,8681
7784,9432
7785,9351
7788,9969
7789,8888
7789,9021
7791,9579
7791,10366
7792,9173
7793,7794
7793,7795
7793,7797
7794,7796
7795,7797
7796,7798
7797,7799
7798,8468
7799,10074
7801,9064
7803,8733
7804,9127
7805,9566
7806,8190
7806,8363
7808,9579
7810,8217
7810,8652
7811,8804
7812,10354
7814,8057
7814,8642
7814,10021
7816,10374
7817,7848
7817,9315
7817,10167
7819,9982
7820,7975
7820,8332
7821,8165
7822,9224
7822,9564
7823,8260
7824,9101
7827,8120
7828,8328
7828,8958
7829,9938
7832,9881
7833,7959
7833,10038
7836,8483
7837,8765
7839,9113
7839,9351
7840,9403
7840,9544
7841,9037
7841,9038
7843,9802
7845,9432
7846,9523
7846,9586
7846,10203
7849,7950
7849,9146
7850,8266
7850,10389
7851,9368
7851,10140
7852,9705
7852,9811
7854,9764
7855,8517
7855,9221
7856,8838
7856,9074
7856,9075
7856,10104
7858,8028
7858,10150
7860,8140
7861,8397
7861,9299
7862,8176
7863,8413
7865,8855
7865,9689
7866,9535
7866,9930
7868,8482
7869,8938
7869,9211
7869,10256
7870,9586
7871,9961
7872,9247
7873,9685
7876,8077
7877,9854
7877,10305
7878,9661
7879,9120
7880,8698
7880,8699
7880,9199
7881,8500
7881,8579
7881,9272
7881,9867
7882,8949
7883,8509
7883,9200
7884,8307
7885,9311
7886,9945
7890,10215
7892,9287
7893,9782
7894,9239
7894,9752
7894,10201
7895,8833
7896,8229
7898,8008
7899,8120
7899,8519
7900,10169
7902,8408
7903,9444
7904,8910
7904,9110
7904,10346
7905,7959
7906,9212
7907,8866
7907,9908
7907,10094
7908,9142
7909,9775
7910,8221
7912,8342
7913,9304
7913,9627
7914,8098
7914,8119
7914,10215
7914,10310
7915,9542
7917,8863
7917,9433
7920,8553
7920,9246
7921,8165
7921,10321
7924,9451
7924,10077
7925,9760
7926,9872
7927,8122
7927,10226
7928,9579
7929,9040
7930,9491
7931,9064
7932,9052
7932,10368
7933,8288
7933,9154
7934,8276
7934,9634
7935,10111
7935,10365
7936,8802
7937,9351
7938,7963
7938,9925
7938,10003
7939,8400
7941,7955
7941,8854
7942,8788
7942,9130
7943,9132
7944,8973
7945,9342
7945,9355
7946,8189
7948,9479
7949,9072
7950,8238
7951,9116
7951,9567
7953,8039
7954,8408
7955,8922
7957,8867
7957,10255
7959,8260
7959,10251
7960,9118
7961,9206
7962,9197
7962,9959
7962,10123
7963,8502
7966,9987
7967,9146
7968,7986
7968,10347
7968,10361
7969,8820
7969,8821
7970,10143
7971,9801
7972,8431
7974,9428
7975,7984
7976,8398
7976,10316
7977,9430
7977,10175
7978,8186
7978,8844
7980,8316
7981,8260
7983,9518
7984,8035
7985,8257
7985,8743
7986,9579
7988,8357
7988,8489
7988,9427
7988,9771
7990,8538
7990,9166
7990,9628
7991,8852
7993,8105
7993,8434
7996,9459
7996,9464
7997,9033
7997,9066
7997,10024
8000,8116
8001,9000
8001,9665
8001,9699
8001,9931
8001,10059
8001,10150
8003,8370
8004,10390
8005,10199
8008,8452
8009,8264
8010,8752
8010,10049
8011,8807
8012,8125
8012,8519
8013,8787
8017,9184
8018,9067
8021,9064
8022,10206
8024,9333
8025,10328
8026,9257
8029,9556
8034,8621
8034,10111
8035,8053
8037,8726
8037,9279
8037,10231
8038,8177
8038,9248
8039,8697
8039,8884
8040,9376
8041,8948
8042,8368
8042,8579
8042,9227
8042,10198
8043,9798
8044,8122
8045,10107
8046,10319
8048,8343
8048,9284
8049,8377
8051,8910
8052,9037
8054,8112
8054,8646
8055,10055
8055,10365
8056,8296
8056,9556
8056,10062
8059,8168
8060,10381
8061,8140
8061,8606
8062,8575
8064,8156
8064,8651
8064,9174
8064,10206
8066,8116
8067,8800
8068,9999
8069,9153
8070,8245
8071,8836
8071,10222
8074,9396
8076,9564
8077,8078
8077,10164
8079,9420
8081,8591
8081,9409
8081,9656
8082,9379
8083,9639
8084,9877
8085,8086
8085,8087
8085,8088
8085,8089
8085,8090
8085,8356
8085,8409
8085,8756
8085,9475
8086,8459
8087,8756
8088,8091
8089,8409
8092,8093
8093,10129
8095,8973
8095,10086
8095,10127
8098,8430
8098,10215
8101,8282
8101,9339
8103,8754
8105,8470
8106,8470
8107,9250
8109,9221
8109,9846
8113,9257
8113,9337
8114,8839
8114,10380
8115,8776
8116,8544
8116,9057
8116,9367
8116,10102
8116,10128
8117,10386
8119,10172
8120,9488
8120,9672
8122,8297
8122,9660
8124,8324
8124,9150
8125,9261
8126,10117
8126,10214
8127,8128
8128,8129
8132,8852
8132,9836
8133,9369
8133,10245
8133,10372
8134,8467
8135,9829
8136,9003
8137,9139
8137,9186
8137,10114
8139,8587
8139,10036
8139,10249
8143,9707
8143,9996
8143,10360
8145,10297
8147,10253
8148,9214
8148,9936
8149,8591
8149,9105
8149,9409
8149,10139
8151,9579
8152,9290
8153,8757
8153,9838
8155,9579
8156,8312
8158,8449
8158,9288
8162,8813
8164,8175
8164,9290
8165,8312
8165,9930
8166,9218
8166,10314
8167,8360
8167,8470
8167,8508
8167,10385
8168,8341
8168,9667
8169,8635
8170,8533
8175,8599
8178,9895
8180,10351
8181,8213
8181,10099
8182,8455
8183,8195
8183,8231
8183,9607
8185,8237
8185,8478
8185,9550
8186,9155
8187,8861
8190,9691
8191,8224
8192,8605
8192,8686
8192,9479
8193,8955
8195,8896
8196,8568
8196,9444
8197,8765
8197,9392
8198,10294
8199,8627
8201,8639
8201,9277
8201,9376
8202,9187
8203,9942
8206,9588
8206,9924
8206,9970
8207,9393
8207,9456
8208,9858
8208,9908
8210,9295
8211,8315
8211,9260
8211,9505
8211,10126
8212,8408
8216,9361
8216,9509
8217,8599
8219,8490
8219,8923
8220,8286
8220,8413
8221,9275
8222,10111
8222,10365
8223,8287
8224,8274
8225,9112
8228,8321
8228,10303
8231,8554
8231,9182
8232,8851
8232,9441
8232,10124
8233,9596
8235,9150
8235,9244
8236,9593
8236,9839
8236,10248
8237,8478
8239,10218
8240,8273
8240,8925
8240,10301
8242,8458
8242,9874
8243,10179
8245,8897
8247,9028
8247,10186
8250,9565
8253,9657
8255,10057
8256,8782
8256,10031
8258,9675
8258,10087
8259,8492
8259,8557
8259,9507
8259,9545
8259,9577
8260,10161
8261,8367
8261,8546
8262,8295
8262,9992
8263,8624
8263,10210
8264,9019
8264,9317
8264,9426
8264,10075
8265,8822
8266,9629
8266,9713
8266,9714
8268,9361
8268,9509
8268,10066
8269,9194
8270,10359
8271,9935
8271,10207
8272,9091
8272,10213
8273,8944
8273,9610
8274,8485
8275,9159
8275,9436
8278,9144
8278,9333
8280,8388
8280,10307
8281,9999
8282,8655
8282,9645
8283,8954
8284,8675
8284,8998
8285,8444
8285,9539
8286,8436
8288,8432
8288,10109
8290,9406
8292,8442
8293,9218
8293,10042
8294,8933
8294,9195
8294,10276
8295,9715
8297,9660
8298,8738
8298,9102
8299,8422
8299,9037
8300,10325
8301,9517
8303,9640
8304,8305
8304,8703
8304,10039
8307,9682
8307,10111
8308,8442
8308,9052
8310,9056
8310,9785
8312,8949
8313,9302
8314,9688
8315,8950
8315,10126
8320,9125
8323,8714
8326,8746
8326,8749
8327,9087
8327,10159
8328,9568
8329,9852
8329,10218
8330,8867
8331,9616
8332,9206
8332,9335
8332,10192
8333,8788
8333,9586
8334,9576
8335,8444
8336,10048
8337,9090
8338,8979
8338,9546
8339,9064
8340,8876
8341,9542
8341,9787
8341,9789
8343,9567
8343,9579
8345,8381
8346,9457
8347,9106
8349,8556
8349,9711
8350,9043
8352,10257
8352,10258
8353,9347
8355,8487
8355,8886
8355,8984
8355,9330
8356,8766
8357,9769
8359,10288
8361,10247
8363,9001
8365,10179
8365,10184
8366,8516
8366,10025
8369,9533
8371,9651
8374,9974
8375,8765
8377,8771
8377,9551
8377,10322
8380,9018
8382,9388
8383,9039
8385,9018
8385,9773
8385,9777
8385,9779
8387,9363
8390,8839
8391,10376
8392,8855
8395,9670
8395,10130
8396,8409
8397,9127
8399,8843
8404,9569
8407,9064
8407,9315
8408,10095
8410,9568
8411,9004
8411,10382
8414,8829
8417,9568
8418,8675
8421,9430
8422,8582
8422,8968
8424,8474
8426,8648
8426,8652
8427,10296
8428,10162
8429,8815
8431,9267
8432,8454
8432,8630
8432,8672
8433,10079
8434,10226
8434,10381
8436,10030
8437,9580
8438,9870
8441,8832
8441,8999
8442,9052
8442,9328
8443,9715
8443,10007
8444,8445
8444,8446
8444,8578
8444,8738
8444,8903
8445,10103
8450,9055
8451,10105
8452,9387
8452,10294
8453,9264
8453,9378
8454,9167
8454,9416
8455,10200
8459,9475
8460,8853
8463,9379
8465,9598
8467,9558
8468,9050
8471,8682
8471,9442
8471,9602
8472,10049
8473,9303
8474,9312
8474,9535
8477,8624
8479,9475
8479,9619
8480,8489
8481,9579
8482,8916
8485,8639
8485,9314
8488,9288
8489,9427
8490,10376
8491,9586
8491,10246
8493,8812
8493,9986
8493,10085
8494,9484
8494,10122
8495,9400
8495,10155
8497,10117
8498,10152
8499,10212
8504,9018
8505,10167
8506,8887
8506,9546
8507,9321
8508,8631
8508,9467
8510,8851
8510,10243
8511,8927
8512,10261
8514,9470
8516,8626
8516,9112
8521,9022
8521,9400
8523,8634
8523,9431
8528,8978
8529,9568
8529,10125
8529,10387
8531,8681
8535,9022
8536,9472
8538,9656
8538,9985
8538,10139
8539,9180
8540,9066
8540,10318
8540,10348
8541,8976
8541,9624
8543,9410
8544,9156
8546,8563
8547,9908
8548,9376
8552,8717
8552,9674
8553,9100
8554,9182
8555,9359
8555,9578
8557,9545
8558,8707
8559,10038
8560,9353
8560,9473
8560,9474
8561,9577
8561,9663
8563,9609
8564,8820
8564,9580
8565,10043
8566,8730
8566,9263
8566,9912
8568,8607
8568,9229
8573,9245
8574,9570
8574,9612
8574,9647
8576,8868
8576,9009
8576,9406
8576,9625
8577,9568
8577,10118
8578,9580
8579,9656
8579,10161
8580,9595
8584,8647
8589,9594
8589,10366
8590,8692
8591,9105
8597,9125
8599,8748
8599,8816
8600,9610
8601,8602
8601,9429
8601,10228
8602,9647
8603,9406
8604,9997
8606,8913
8606,9273
8606,9470
8606,9731
8608,9479
8609,9936
8610,9071
8611,8750
8612,9116
8614,9290
8614,10366
8619,9841
8619,9843
8619,9845
8620,8857
8621,8794
8621,10365
8622,9683
8623,8771
8623,10267
8625,9262
8625,9786
8625,10191
8626,9208
8626,9700
8628,8782
8630,9066
8631,9467
8632,8840
8637,10349
8638,9005
8643,10248
8644,8797
8644,9054
8645,9132
8648,10335
8649,9471
8651,8855
8652,8809
8652,9235
8652,10242
8653,9021
8654,9788
8655,8687
8657,9840
8660,9436
8660,9733
8660,9736
8662,9485
8665,9352
8667,9257
8668,8758
8668,10223
8669,9677
8671,9347
8672,9579
8673,9098
8675,9454
8676,9575
8677,9624
8678,9161
8679,8695
8679,9111
8683,10083
8685,9039
8686,8746
8690,10355
8691,9631
8695,9111
8698,8699
8698,8700
8700,8701
8702,9269
8705,9028
8706,8785
8707,9184
8709,9475
8709,10275
8711,9356
8712,9111
8712,10177
8714,9095
8715,9719
8716,8852
8716,8874
8718,9129
8719,8907
8719,9431
8720,9722
8721,8722
8721,8724
8721,8727
8721,8920
8721,9287
8721,10141
8722,8723
8726,9279
8727,8740
8728,8875
8728,9579
8728,10366
8729,9981
8730,9263
8730,9654
8731,8780
8731,9446
8731,9570
8732,9514
8732,10390
8733,9516
8734,8735
8734,10081
8735,8737
8740,10141
8741,10370
8744,8929
8747,9886
8748,9579
8748,9780
8752,9705
8753,10021
8754,10219
8755,8860
8755,10231
8757,9290
8759,8760
8759,8761
8759,10254
8759,10290
8759,10291
8761,10254
8763,10388
8765,9417
8765,9515
8765,9859
8768,9882
8770,9119
8771,9144
8771,9179
8771,9467
8771,9854
8771,10248
8771,10267
8771,10327
8772,8952
8772,9017
8772,9585
8774,9361
8775,8879
8777,10149
8781,9314
8782,8830
8782,10137
8785,10058
8786,9039
8789,9292
8791,9063
8791,9139
8791,9537
8793,9338
8793,9483
8794,10365
8795,9039
8795,9196
8796,9044
8798,9466
8798,9880
8803,9492
8804,9271
8808,9302
8808,10288
8810,9226
8814,9831
8817,10111
8817,10314
8819,10248
8820,8821
8820,8828
8820,9580
8824,10107
8826,8827
8829,8996
8829,9006
8829,9182
8829,9532
8829,9573
8829,9605
8830,10317
8831,10234
8834,8835
8836,8995
8836,9715
8836,10007
8838,9074
8839,9230
8839,9692
8839,9817
8841,9851
8842,10207
8844,9918
8845,9141
8845,9257
8846,9495
8847,9682
8850,9838
8851,9441
8851,10028
8852,9063
8852,9067
8852,9226
8852,10279
8853,9539
8854,9888
8855,8872
8856,9472
8858,9786
8859,9030
8859,10161
8859,10251
8860,8869
8860,10231
8865,9251
8866,9195
8866,9908
8867,9486
8867,10255
8868,9009
8869,10010
8870,9364
8872,9174
8873,9188
8873,9309
8873,9349
8874,9139
8874,9186
8874,9520
8874,10114
8876,8895
8876,10217
8877,9340
8884,9090
8884,9576
8884,10148
8885,9285
8885,9313
8886,9330
8886,9513
8888,9467
8889,10138
8891,9362
8893,9488
8893,9577
8894,9342
8895,10216
8895,10217
8896,10382
8900,10161
8902,9119
8909,10141
8916,9443
8916,9637
8918,9437
8919,9936
8921,10325
8922,10189
8923,9971
8925,10301
8926,8929
8929,9286
8932,8944
8932,9300
8932,9831
8933,8965
8934,9177
8934,9328
8936,9784
8939,9407
8939,9568
8940,9196
8942,9242
8944,9320
8950,9023
8951,9114
8954,9289
8954,10065
8957,9573
8959,10231
8970,9375
8971,9186
8973,9292
8973,10054
8973,10086
8973,10127
8973,10198
8981,9764
8982,9449
8984,9666
8984,10049
8992,9762
8993,9635
8994,9716
8995,10379
8998,9573
8999,9081
9003,9316
9003,10020
9003,10156
9005,10060
9006,10382
9009,9406
9013,9310
9014,9179
9015,9136
9015,10199
9016,9530
9017,9573
9017,10382
9020,9413
9021,9467
9022,10155
9023,10325
9026,9587
9027,9156
9029,10382
9031,10216
9032,9933
9039,9369
9039,9622
9039,9864
9039,10040
9039,10144
9039,10372
9040,9041
9040,9044
9040,9045
9040,9046
9040,10019
9041,9043
9042,10156
9045,9047
9046,9048
9047,9049
9048,9050
9052,9610
9052,10368
9053,10368
9054,10201
9055,9685
9055,10238
9056,9265
9057,9919
9057,10243
9058,9158
9058,9185
9058,9629
9059,10296
9060,9311
9060,10280
9062,9496
9064,9660
9064,10326
9066,9791
9067,9073
9067,9943
9067,10158
9067,10216
9067,10279
9068,9557
9068,10278
9069,9876
9070,10360
9071,9456
9071,9652
9071,10090
9074,9078
9074,9189
9074,10104
9081,9303
9081,9826
9084,9520
9088,10256
9089,10016
9095,10093
9096,9196
9097,9721
9100,9128
9100,9635
9101,9319
9101,9680
9106,9362
9107,10216
9109,9223
9109,9248
9111,10177
9116,9567
9116,9746
9117,9468
9118,9329
9118,9378
9123,9235
9123,10295
9124,10157
9125,9743
9126,10231
9131,10234
9134,9362
9137,10295
9140,9228
9141,9186
9146,9254
9150,9626
9151,10309
9156,10371
9160,10283
9162,9668
9163,9885
9164,9850
9175,9554
9176,10136
9179,9813
9179,10016
9179,10267
9181,9567
9182,9532
9183,9526
9184,10162
9184,10229
9184,10252
9185,9629
9186,10345
9187,9355
9188,9478
9190,9511
9194,9629
9194,9712
9197,10167
9198,10232
9198,10241
9200,10039
9201,10345
9204,9564
9206,9591
9206,10026
9213,10267
9218,10042
9220,10038
9220,10251
9221,9862
9222,9936
9225,9718
9230,9240
9232,10049
9238,10222
9243,9446
9244,10303
9245,10303
9249,9285
9253,9704
9255,9590
9259,9598
9260,9385
9262,9798
9264,10276
9266,9599
9269,9480
9269,9596
9272,10056
9275,9782
9277,9840
9281,10190
9284,9372
9285,9313
9286,9322
9286,9504
9286,10356
9288,9561
9288,10375
9291,9389
9291,9588
9291,9704
9291,9971
9291,10376
9294,10365
9296,10240
9298,10124
9298,10179
9299,9450
9300,9320
9302,10288
9306,9520
9306,9537
9307,10049
9307,10073
9315,10167
9317,10169
9318,10228
9319,9680
9322,9341
9323,9823
9336,10302
9338,9483
9342,9355
9342,9756
9349,9478
9349,9944
9351,9905
9352,9510
9354,9525
9359,9360
9359,9487
9359,9577
9359,9943
9360,10067
9361,9423
9363,9401
9365,9430
9369,10344
9369,10372
9376,9556
9376,9710
9377,9521
9379,10321
9382,9984
9383,10099
9384,9577
9384,9943
9388,10205
9390,9475
9390,10275
9401,9805
9404,10034
9405,9580
9405,10023
9407,10125
9408,10294
9409,10056
9409,10135
9410,10152
9412,9516
9415,9475
9423,10050
9424,9556
9426,10110
9427,9522
9432,9520
9437,9596
9438,9920
9440,10106
9447,9568
9450,9847
9451,9826
9454,9532
9459,9460
9459,9461
9464,9465
9472,9592
9473,9474
9475,10256
9479,9547
9480,9540
9480,9596
9482,9577
9482,9943
9491,10353
9495,9734
9495,9735
9496,9610
9498,10294
9501,10032
9513,10049
9514,10390
9515,9536
9525,10173
9527,10092
9528,10127
9532,9573
9537,10345
9546,10063
9546,10358
9549,10193
9552,9838
9552,10366
9553,10295
9554,10216
9556,10035
9558,9639
9559,9560
9562,10279
9563,10201
9568,10387
9577,9578
9577,9943
9579,9861
9580,9581
9583,9884
9587,9708
9587,9988
9587,10041
9587,10134
9588,9937
9588,9971
9591,9942
9594,9838
9600,9838
9607,10022
9613,9645
9615,10361
9618,10035
9621,9700
9621,10208
9623,10015
9625,9652
9632,9997
9642,9878
9645,10332
9647,9868
9671,10274
9682,10209
9683,10216
9684,9886
9690,9811
9706,9793
9715,10007
9764,9764
9764,9766
9764,9857
9767,9802
9768,9768
9769,9769
9769,10188
9776,9855
9790,10188
9799,10019
9802,9802
9802,10339
9811,9811
9813,10267
9816,10372
9826,9855
9829,9829
9829,10340
9829,10341
9840,9840
9840,9879
9851,9851
9867,10198
9871,10381
9872,10362
9872,10377
9873,10046
9875,10343
9880,9883
9883,10195
9897,10194
9909,10243
9925,10003
9927,10255
9928,10315
9936,9936
9937,10376
9938,9945
9939,10018
9940,10009
9946,9958
9950,9958
9954,9961
9955,9955
9958,9958
9958,10089
9961,9961
9966,10223
9967,9967
9968,9971
9969,9969
9971,9971
9971,10376
9981,9981
9982,9982
9987,10215
9988,10041
9990,9990
9992,9992
9994,9994
9995,9996
9996,9996
9996,10360
9997,9997
9997,9998
9999,9999
9999,10352
10000,10000
10000,10302
10002,10003
10003,10003
10005,10006
10006,10006
10006,10007
10007,10007
10026,10072
10027,10152
10029,10303
10037,10325
10046,10382
10048,10172
10049,10073
10060,10069
10062,10248
10071,10373
10079,10343
10084,10212
10111,10114
10111,10365
10124,10179
10124,10381
10126,10325
10131,10267
10153,10309
10163,10294
10179,10180
10179,10181
10179,10182
10180,10184
10181,10185
10182,10183
10192,10306
10195,10205
10199,10315
10220,10237
10227,10248
10228,10359
10230,10361
10233,10269
10253,10269
10253,10270
10256,10259
10256,10280
10260,10261
10262,10263
10264,10265
10273,10299
10277,10294
10281,10282
10290,10291
10312,10326
10319,10358
10369,10381
10370,10371
10381,10385
10382,10383
10382,10384
